Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2017:Q2,Next9,39447932,8884881,7873235,1011646,30563051,3471710,675472,1208291,1208291,0,390596,349342,41254,8234835,498821,1440813,2896163,8176104,3306274,263972,2568516,2558123,2094656,269537,21084,172846,10393,36879415,11396577,
2017:Q2,Next40,33090346,13427644,11232187,2195457,19662702,3042327,374797,561091,561091,0,82115,64116,17999,2733551,601154,660837,2800381,6759814,1478571,568064,6282323,6269511,4804282,1284839,69084,111305,12812,26808023,50659772,
2017:Q2,Bottom50,5850277,4060209,2860041,1200168,1790068,454146,13758,28238,28238,0,2140,1418,722,152664,135455,27376,373792,231329,143647,227521,4559441,4556406,2295325,2040908,88996,131176,3035,1290836,63336711,
2017:Q3,TopPt1,12016683,1430287,982763,447525,10586395,932289,93711,520600,520600,0,247147,232241,14906,5481754,128798,8671,165393,71979,2909292,26760,108733,107212,52091,17230,7454,30437,1522,11907949,126942,
2017:Q3,RemainingTop1,18060583,3290975,2955109,335866,14769607,1637828,298668,742034,742034,0,362501,347944,14557,6922665,293866,87660,815181,656481,2876831,75891,667258,661430,464298,68167,36411,92554,5828,17393324,1142255,
2017:Q3,Next9,40141091,9033003,8002586,1030417,31108088,3512898,699225,1176041,1176041,0,361299,321671,39629,8519183,500970,1464398,3018971,8226661,3356756,271684,2592068,2581697,2127705,270022,19833,164137,10371,37549023,11415684,
2017:Q3,Next40,33615825,13678675,11479878,2198796,19937150,3083876,386491,549459,549459,0,79547,60993,18554,2794389,601892,667636,2898066,6812050,1482573,581171,6338182,6325382,4835374,1303424,68113,118471,12800,27277643,50750406,
2017:Q3,Bottom50,5959653,4129089,2925540,1203549,1830564,458898,13758,27518,27518,0,2028,1298,730,156265,135967,28298,390663,233763,148156,235252,4620423,4617393,2303333,2090341,91335,132384,3030,1339231,63448791,
2017:Q4,TopPt1,12372152,1429173,995422,433751,10942978,934257,99559,516648,516648,0,240916,226404,14512,5767438,133296,6966,162468,68603,2985835,26993,112348,110816,52387,17910,6604,33915,1533,12259804,127185,
2017:Q4,RemainingTop1,18583840,3325383,2989039,336344,15258457,1618305,321927,745540,745540,0,383916,369708,14208,7341635,302713,89001,825610,664452,2888939,76418,675730,669877,471805,66481,34316,97275,5853,17908110,1144148,
2017:Q4,Next9,41129355,9157216,8096620,1060597,31972139,3582930,729402,1193017,1193017,0,306826,268291,38535,9006822,503279,1494237,3155910,8279000,3445454,275263,2628106,2617795,2157717,274915,19465,165698,10311,38501249,11434365,
2017:Q4,Next40,34245213,13905171,11685350,2219820,20340042,3159494,401211,559827,559827,0,69777,50335,19442,2910973,602777,675787,3011638,6865944,1498278,584335,6411755,6398989,4862316,1334171,70155,132346,12766,27833457,50841150,
2017:Q4,Bottom50,6078858,4197229,2980105,1217124,1881630,469325,13923,27252,27252,0,1766,1003,763,166252,136510,29201,409605,236269,152985,238542,4686032,4683017,2308119,2137308,95064,142525,3016,1392826,63560316,
2018:Q1,TopPt1,12369485,1449644,1018747,430897,10919841,957870,85751,519758,519758,0,245190,231154,14035,5688208,137094,6698,154360,65302,3032350,27263,114899,113133,52906,17346,5708,37174,1766,12254587,127428,
2018:Q1,RemainingTop1,18720851,3391810,3056585,335225,15329042,1623751,323146,757676,757676,0,395997,382225,13772,7395880,310137,89379,804552,671208,2880311,77005,680243,673398,477340,62553,32912,100592,6845,18040609,1145945,
2018:Q1,Next9,41543057,9374299,8291276,1083023,32168758,3701317,717999,1224454,1224454,0,280305,243125,37180,8989288,503433,1479425,3169420,8321341,3502651,279126,2640491,2629503,2184567,264496,19419,161021,10988,38902566,11452685,
2018:Q1,Next40,34690288,14209237,11964260,2244977,20481052,3292227,395824,576818,576818,0,68027,47696,20331,2886222,601911,674548,2980864,6912472,1503952,588186,6424567,6411415,4876831,1319059,73349,142176,13152,28265721,50931920,
2018:Q1,Bottom50,6180167,4273296,3038538,1234758,1906871,489274,12836,27089,27089,0,1688,897,791,160141,136663,30259,410689,238441,157647,242145,4703285,4700121,2297046,2156422,99395,147259,3163,1476882,63671305,
2018:Q2,TopPt1,12476497,1456849,1033042,423807,11019648,931209,84035,536713,536713,0,251334,237836,13498,5731549,141691,5796,148656,61937,3099351,27378,117681,115911,53742,17533,4466,40171,1770,12358816,127670,
2018:Q2,RemainingTop1,18955905,3430004,3095571,334433,15525901,1570452,338732,786702,786702,0,406106,392832,13274,7575733,319124,90174,798896,678682,2883988,77312,686816,679976,483621,60017,34362,101975,6840,18269089,1147659,
2018:Q2,Next9,42119949,9522089,8415193,1106896,32597860,3707979,732776,1284536,1284536,0,259347,223715,35633,9143819,505928,1484241,3246265,8369883,3581287,281800,2663455,2652550,2220689,263575,20755,147531,10905,39456494,11470709,
2018:Q2,Next40,35018486,14365640,12099390,2266251,20652845,3293410,403074,606932,606932,0,67870,46608,21262,2908767,602969,677461,3023243,6963936,1516007,589175,6481488,6468382,4908175,1331805,81887,146516,13106,28536998,51022631,
2018:Q2,Bottom50,6293619,4368513,3118999,1249514,1925106,487245,12499,27070,27070,0,1646,829,817,159392,137245,31251,420945,240832,162508,244473,4740115,4736970,2300624,2185244,106585,144517,3144,1553504,63781775,
2018:Q3,TopPt1,12752332,1460596,1045354,415242,11291736,895937,74917,567807,567807,0,258722,245784,12938,5962054,146563,4831,144873,58493,3149840,27698,121518,119654,54510,18070,3756,43318,1863,12630815,127913,
2018:Q3,RemainingTop1,19380169,3467342,3134167,333174,15912828,1507084,346039,832725,832725,0,414977,402220,12757,7945209,328632,91006,806024,687110,2876043,77977,691004,683784,490587,57750,31260,104187,7219,18689166,1149308,
2018:Q3,Next9,42994035,9658120,8530251,1127869,33335915,3695271,732112,1374522,1374522,0,242193,208177,34017,9559461,509193,1490949,3376939,8426614,3642621,286039,2692388,2681274,2258140,265612,19900,137621,11114,40301647,11488501,
2018:Q3,Next40,35549493,14600871,12319805,2281066,20948622,3271896,402887,650803,650803,0,68861,46539,22323,3002829,604661,680786,3127663,7021809,1522497,593930,6549029,6535803,4945016,1355517,82022,153248,13225,29000464,51113200,
2018:Q3,Bottom50,6388969,4431713,3171347,1260366,1957256,481430,11697,27044,27044,0,1633,785,848,166927,137970,32238,439017,243509,167302,248489,4805838,4802649,2310766,2237615,109345,144922,3189,1583131,63891744,
2018:Q4,TopPt1,11769393,1423221,1025047,398173,10346173,902661,96880,599394,599394,0,258106,245744,12362,4965308,147309,7159,126466,55358,3159363,28169,123858,122087,54978,18701,2145,46264,1771,11645535,128157,
2018:Q4,RemainingTop1,18437007,3407518,3073262,334257,15029488,1492385,390265,879225,879225,0,428154,415922,12232,7088424,329914,89626,720460,690964,2841164,78908,698020,691224,497115,55750,34112,104248,6796,17738986,1150906,
2018:Q4,Next9,41468817,9521015,8359156,1161859,31947802,3776650,796222,1467504,1467504,0,207151,174790,32361,8276118,500038,1395126,3131475,8444955,3661112,291450,2707209,2696497,2287953,269435,21973,117136,10712,38761608,11506128,
2018:Q4,Next40,34794492,14390352,12087119,2303233,20404140,3361202,433562,696252,696252,0,64721,41155,23567,2627088,596187,662414,2794983,7050520,1515712,601499,6614009,6601011,4970022,1383385,93856,153748,12999,28180483,51203542,
2018:Q4,Bottom50,6378400,4480343,3206261,1274082,1898056,494089,12734,26771,26771,0,1505,619,886,119902,136424,33575,402547,244880,171861,253768,4849247,4846146,2311551,2279772,118240,136583,3100,1529153,64001229,
2019:Q1,TopPt1,12782378,1439505,1022652,416853,11342873,916833,111452,626517,626517,0,264251,252413,11838,5828417,153542,3961,128058,51605,3230068,28169,126740,124821,55097,18077,2197,49450,1919,12655638,128403,
2019:Q1,RemainingTop1,19608527,3418240,3088478,329762,16190288,1486100,425706,920487,920487,0,436909,425129,11780,8096999,342080,91949,763035,703547,2844477,78999,694955,687543,503006,51864,26793,105880,7412,18913572,1152470,
2019:Q1,Next9,43586279,9590086,8422234,1167853,33996192,3874944,842890,1553748,1553748,0,188987,158081,30907,9572634,507271,1471221,3410779,8536882,3743607,293229,2701322,2690221,2308481,259005,18988,103747,11101,40884956,11523653,
2019:Q1,Next40,35625310,14316157,11981413,2334744,21309153,3470516,455595,738876,738876,0,65731,40522,25208,2963113,601123,680426,3069855,7135416,1528200,600301,6605287,6592066,4980044,1368088,85142,158792,13220,29020023,51293574,
2019:Q1,Bottom50,6465573,4463909,3165188,1298720,2001664,510073,13262,26247,26247,0,1513,565,948,155435,137876,34327,442130,248766,176898,255137,4851468,4848283,2300309,2297436,116188,134350,3185,1614105,64110249,
2019:Q2,TopPt1,13097053,1469104,1053986,415119,11627948,881411,93660,663590,663590,0,274522,263272,11251,5984426,157820,1997,123457,48167,3370576,28322,129076,127200,54901,18309,1218,52772,1876,12967977,128649,
2019:Q2,RemainingTop1,20081810,3521570,3194327,327244,16560240,1422461,425210,972945,972945,0,443234,431959,11275,8398741,350344,93447,766848,717053,2890596,79360,703623,696427,512113,49652,25848,108813,7197,19378186,1154016,
2019:Q2,Next9,44636229,9914431,8731620,1182811,34721798,3862128,827183,1661803,1661803,0,180673,151401,29271,9890092,508598,1508966,3533882,8553331,3898955,296187,2722419,2711563,2335150,260451,19181,96781,10857,41913810,11541142,
2019:Q2,Next40,36488823,14826120,12475812,2350308,21662703,3448870,448336,791589,791589,0,69847,42751,27096,3027905,601216,690346,3163426,7256917,1562324,601927,6671030,6657947,5012523,1388374,89351,167700,13083,29817793,51383210,
2019:Q2,Bottom50,6591128,4557430,3246315,1311115,2033698,504223,11926,25390,25390,0,1596,577,1019,159582,138247,35213,459102,258206,182440,257774,4913355,4910224,2316277,2335321,121140,137486,3131,1677773,64218822,
2019:Q3,TopPt1,13025170,1434042,1047765,386277,11591127,862712,132295,657954,657954,0,287941,277349,10592,5870621,162219,623,116191,44725,3427464,28382,132815,130844,55202,18684,878,56079,1972,12892354,128898,38259304
2019:Q3,RemainingTop1,20117858,3490925,3161211,329715,16626932,1378122,487881,977425,977425,0,447915,437202,10713,8435467,358831,94548,754015,730050,2883124,79555,707932,700344,520156,47253,21662,111274,7588,19409926,1155558,10398555
2019:Q3,Next9,44854527,9887924,8664260,1223664,34966603,3886873,917372,1687243,1687243,0,179549,152109,27440,9837222,510232,1528278,3590220,8564228,3966954,298431,2744993,2733920,2367515,261468,17655,87282,11074,42109534,11558660,1766396
2019:Q3,Next40,36675254,14816283,12450456,2365827,21858972,3471473,490229,807126,807126,0,76424,47110,29314,2990272,601549,696359,3178677,7375318,1569738,601809,6732203,6718996,5048533,1409118,86123,175222,13207,29943052,51472367,156347
2019:Q3,Bottom50,6778050,4724626,3405386,1319240,2053424,505749,13712,24774,24774,0,1742,639,1103,151587,138673,36162,466361,267562,187465,259639,4981454,4978277,2330571,2387625,121482,138599,3177,1796596,64326964,
2019:Q4,TopPt1,13668543,1440791,1056898,383893,12227752,921295,168344,643810,643810,0,283167,270188,12979,6410619,165984,6053,119187,64279,3415654,29359,138026,136047,56898,21289,1723,56136,1979,13530517,129149,
2019:Q4,RemainingTop1,20564841,3444208,3113855,330353,17120634,1434774,498839,934902,934902,0,429130,418842,10288,8815019,357609,104089,807946,750793,2907428,80107,717369,709944,512963,52210,28507,116265,7425,19847472,1157112,
2019:Q4,Next9,45764829,9853275,8610041,1243234,35911553,4000566,958854,1642030,1642030,0,186237,160002,26235,10602629,517294,1512330,3763174,8472645,3952794,303000,2781049,2769943,2383633,281763,19177,85371,11105,42983780,11576272,
2019:Q4,Next40,37542616,14793557,12406240,2387317,22749059,3633635,516566,791791,791791,0,80868,52754,28114,3239803,605327,730083,3347672,7587379,1598082,617854,6805740,6792532,5097246,1437520,85032,172735,13207,30736876,51560999,
2019:Q4,Bottom50,6873638,4711356,3384811,1326546,2162282,532977,15254,25479,25479,0,1811,839,972,185918,140035,37856,484314,287627,184845,266166,5007494,5004314,2340580,2399409,119759,144565,3180,1866145,64434729,
2020:Q1,TopPt1,12216818,1484713,1100634,384079,10732105,983075,277618,636802,634106,2696,319549,304454,15095,4666581,168293,16436,100529,84790,3448814,29617,140571,138348,58696,21777,1625,56251,2223,12076246,129403,
2020:Q1,RemainingTop1,18770707,3501349,3171215,330134,15269359,1494734,581498,903597,899873,3723,394142,384206,9936,6915420,353470,110308,717128,759925,2959755,79382,730133,721850,504366,54193,41283,122008,8282,18040575,1158689,
2020:Q1,Next9,43246500,10146581,8888631,1257950,33099919,4120299,1120611,1610520,1606701,3819,281008,255764,25243,8198661,519979,1342205,3337956,8281155,3985499,302025,2797909,2785995,2396318,278574,23596,87507,11914,40448592,11594049,
2020:Q1,Next40,37348132,15287233,12882076,2405157,22060898,3803706,598032,781561,780218,1343,111630,84525,27105,2612310,605500,731064,2830742,7725336,1640484,620534,6811676,6798030,5135357,1394494,95616,172563,13646,30536455,51649212,
2020:Q1,Bottom50,6879497,4799874,3467658,1332216,2079623,561558,20661,26085,25983,103,2497,1635,862,118202,140594,40064,416264,304463,182513,266721,4984623,4981272,2338356,2364082,125067,153767,3352,1894874,64542317,
2020:Q2,TopPt1,13682286,1510082,1129413,380669,12172204,1109919,335551,575869,546295,29574,316077,299187,16890,5941080,174908,18590,111656,104832,3453246,30478,144974,142817,60781,22826,2999,56210,2157,13537312,129660,
2020:Q2,RemainingTop1,20153308,3507588,3179281,328306,16645720,1628460,611424,821144,779025,42119,379187,369620,9567,8051872,357825,122091,822767,777129,2994102,79719,730727,722930,496060,57101,44259,125510,7797,19422580,1160298,
2020:Q2,Next9,45763446,10312152,9049329,1262823,35451294,4382700,1194623,1450650,1408001,42650,287596,263397,24199,9989805,535507,1429152,3730407,8156947,3988241,305665,2810890,2799189,2415739,282577,23362,77511,11701,42952555,11612063,
2020:Q2,Next40,39188510,15560489,13157607,2402882,23628021,4144416,639364,708458,690826,17632,115841,89766,26075,3144294,616176,786750,3249439,7915163,1673769,634350,6822767,6809259,5183946,1371934,87914,165465,13508,32365743,51737149,
2020:Q2,Bottom50,7155590,4872959,3547023,1325936,2282631,618678,23315,27158,26013,1145,2572,1817,755,184023,143502,41419,466054,323654,180005,272251,4948368,4945067,2344041,2328027,119729,153270,3300,2207222,64649959,
2020:Q3,TopPt1,14539629,1578225,1183202,395023,12961404,1152039,308108,545939,545939,0,303201,284635,18566,6618497,181334,22361,115279,125154,3557713,31779,151858,149719,63817,25014,4275,56612,2139,14387770,129922,
2020:Q3,RemainingTop1,20871787,3586618,3254676,331942,17285169,1665266,562635,759704,759704,0,368746,359447,9299,8592052,361772,132810,877917,792272,3091165,80829,737769,730247,488647,61300,46004,134297,7521,20134018,1161950,
2020:Q3,Next9,47268600,10705734,9404889,1300845,36562866,4456565,1135894,1393718,1393718,0,273558,250106,23452,10950723,550443,1466095,3914308,8013768,4095123,312672,2885164,2873515,2457190,297498,22747,96080,11649,44383436,11630385,
2020:Q3,Next40,40716202,16212260,13735896,2476364,24503941,4261434,619965,687397,687397,0,113744,88446,25298,3446052,626346,831876,3430057,8091997,1738779,656293,6920061,6906601,5266649,1385475,79608,174869,13460,33796141,51824954,
2020:Q3,Bottom50,7411763,5022936,3657477,1365459,2388827,638475,21544,26135,26135,0,2514,1843,671,223111,146300,42947,485966,342331,178093,281411,5006266,5002982,2375314,2338333,113806,175530,3284,2405497,64757890,
2020:Q4,TopPt1,16147955,1643155,1235753,407402,14504800,1252130,295848,557742,557742,0,311137,291133,20004,7919348,189704,26512,123878,144948,3651177,32377,160280,158219,68113,27707,5033,57366,2061,15987675,130188,
2020:Q4,RemainingTop1,22369373,3651642,3316391,335252,18717730,1767578,528709,755352,755352,0,351158,342138,9020,9758391,369524,143299,966366,815239,3181423,80692,746414,739430,477224,65793,51680,144734,6983,21622959,1163653,
2020:Q4,Next9,50054996,11068167,9732050,1336117,38986829,4656664,1100173,1406290,1406290,0,303402,280733,22668,12779631,571150,1491620,4236416,7936806,4190418,314259,2980090,2968694,2507540,315352,23994,121808,11397,47074906,11649087,
2020:Q4,Next40,42790365,16771907,14229106,2542801,26018458,4529900,610325,696567,696567,0,124803,100296,24507,3989173,641222,874633,3767494,8318812,1800375,665154,7029505,7016206,5343477,1405227,78524,188978,13299,35760861,51912772,
2020:Q4,Bottom50,7742000,5174550,3773848,1400702,2567450,683632,20569,26374,26374,0,2760,2171,589,289770,150152,44518,525631,363238,176081,284725,5041138,5037914,2386841,2334947,112456,203670,3224,2700862,64866344,
2021:Q1,TopPt1,17165791,1739043,1309085,429957,15426749,1372839,324539,441229,441229,0,312415,290581,21834,8693063,192866,33241,125279,165246,3733194,32837,166994,164723,71512,29243,5919,58049,2270,16998797,130460,
2021:Q1,RemainingTop1,23253168,3778733,3442962,335771,19474436,1892721,533893,606835,606835,0,337551,328494,9057,10400418,366941,152072,1005694,833379,3264620,80309,752387,744700,467299,68830,54872,153699,7687,22500782,1165419,
2021:Q1,Next9,51760383,11619794,10263700,1356094,40140589,4899946,1131246,1138941,1138941,0,318047,295248,22798,13876402,576276,1437126,4357048,7817070,4273706,314783,3043539,3031449,2545971,321897,24241,139339,12091,48716843,11668241,
2021:Q1,Next40,44578907,17603050,15002365,2600685,26975857,4851149,631686,569460,569460,0,131585,107112,24473,4329012,643299,900368,3874564,8514905,1858391,671437,7089344,7075672,5410200,1392680,74304,198488,13672,37489563,52000745,
2021:Q1,Bottom50,8017536,5320442,3887731,1432711,2697094,737687,21740,24239,24239,0,2937,2379,559,332743,151147,46351,536523,382855,173982,286889,5055013,5051643,2397424,2319840,109106,225273,3370,2962523,64975554,
2021:Q2,TopPt1,18463906,1903026,1431099,471927,16560880,1390680,329781,431469,418039,13429,317738,294302,23437,9532754,198962,37941,129924,185493,3972890,33248,179246,177030,77941,33984,6718,58388,2216,18284660,130738,
2021:Q2,RemainingTop1,24452005,4029245,3686121,343124,20422760,1901458,517964,591324,566603,24721,323397,314370,9027,11109736,370128,162250,1066784,853416,3446465,79837,765634,758386,463586,76760,57979,160062,7248,23686370,1167256,
2021:Q2,Next9,54303077,12596417,11181256,1415161,41706659,4919183,1124878,1104507,1075890,28617,340540,317813,22727,15065083,590135,1446478,4567874,7712604,4520461,314917,3212707,3200791,2667793,364135,24538,144326,11916,51090370,11687918,
2021:Q2,Next40,47133266,19166468,16420829,2745640,27966798,4903527,635206,550548,540519,10029,140591,116300,24291,4694394,652507,939780,4083839,8723077,1966559,676770,7389926,7376373,5619133,1486191,70644,200405,13553,39743340,52089017,
2021:Q2,Bottom50,8435029,5634672,4117563,1517109,2800357,746726,21699,23987,23509,478,3159,2639,520,378520,153739,47982,560283,403043,172589,288629,5259504,5256177,2524240,2389160,106123,236654,3327,3175525,65085754,
2021:Q3,TopPt1,19042473,2009478,1511273,498204,17032996,1419320,323659,452307,425751,26556,329449,304446,25002,9674925,203131,43778,126789,206219,4219301,34118,184713,182480,80231,36214,7329,58705,2233,18857760,131022,
2021:Q3,RemainingTop1,24817423,4153443,3804594,348849,20663980,1922320,492405,613661,563610,50051,308001,298976,9025,11130701,369476,171692,1073817,869488,3632246,80173,780502,773381,460928,81720,64517,166216,7122,24036921,1169175,
2021:Q3,Next9,55286804,13179171,11716242,1462929,42107633,4961645,1100242,1141408,1083711,57697,375888,353154,22734,15286877,598217,1420851,4558112,7572170,4773663,318561,3282693,3270713,2713174,382991,26274,148275,11979,52004111,11708190,
2021:Q3,Next40,48562989,20093129,17242390,2850738,28469861,4983815,629604,567944,546207,21736,153569,129384,24186,4790511,656948,971772,4042382,8906028,2076728,690562,7527305,7513736,5728935,1511369,71728,201704,13569,41035684,52177733,
2021:Q3,Bottom50,8693320,5845752,4269294,1576458,2847568,760455,21078,24578,23626,952,3476,2989,486,392782,155269,49729,552786,422202,171064,294148,5362232,5358897,2592468,2412798,106451,247180,3335,3331087,65197179,
2021:Q4,TopPt1,19870830,2077654,1555106,522548,17793176,1495283,352103,396017,395905,111,333866,307391,26475,10215438,207282,50195,130596,226547,4351106,34742,190613,188343,82973,38947,7608,58815,2270,19680217,131314,
2021:Q4,RemainingTop1,25431203,4176971,3821151,355820,21254232,1996333,499040,518586,518349,238,295872,286853,9019,11548342,368760,180778,1128454,891193,3746802,80072,802324,795245,457686,87475,79046,171038,7079,24628879,1171185,
2021:Q4,Next9,56596152,13457712,11941036,1516676,43138440,5105898,1132913,1007141,1006848,293,395122,372398,22723,16061504,606222,1377662,4743957,7479776,4907939,320307,3361429,3349322,2765202,407060,31129,145931,12107,53234723,11729129,
2021:Q4,Next40,49881390,20472977,17511027,2961950,29408413,5186814,651444,509775,509683,91,161488,137410,24078,5040197,661293,1000053,4222242,9124665,2150687,699755,7689080,7675460,5845509,1548716,82135,199100,13620,42192310,52267035,
2021:Q4,Bottom50,8957580,5998598,4359637,1638961,2958982,794780,22260,22582,22578,4,3673,3220,453,424785,156781,51535,573029,442937,169007,297614,5462085,5458727,2663120,2430522,112514,252572,3358,3495495,65310061,
2022:Q1,TopPt1,19747985,2236452,1681149,555303,17511533,1542992,353108,420425,420425,0,362692,335778,26914,9683591,208347,59564,121140,250341,4474043,35289,193257,190810,83578,40038,8291,58903,2448,19554728,131614,
2022:Q1,RemainingTop1,25097348,4404025,4041482,362543,20693323,2038440,481420,535981,535981,0,274473,265854,8619,10908739,361929,187894,1089346,879247,3856024,79831,819226,811587,459192,91669,84988,175737,7639,24278122,1173296,
2022:Q1,Next9,56409636,14393306,12824367,1568939,42016331,5188814,1121002,1054016,1054016,0,467617,446037,21580,15346346,605011,1242767,4548077,7088321,5032913,321446,3401811,3389116,2795011,418622,32578,142906,12695,53007825,11750805,
2022:Q1,Next40,51200265,21940192,18857373,3082819,29260073,5315923,651471,534694,534694,0,185430,162384,23047,4872816,658049,1008743,3973061,9130554,2221868,707464,7800665,7786734,5955290,1553293,82086,196066,13930,43399601,52357069,
2022:Q1,Bottom50,9215992,6269457,4561227,1708231,2946534,816736,22028,23249,23249,0,4218,3848,370,408305,156600,53632,539716,454748,166882,300419,5562461,5558980,2750917,2438599,112041,257423,3481,3653530,65424634,
2022:Q2,TopPt1,18308629,2347276,1788718,558558,15961354,1531092,373134,470746,470746,0,349717,322644,27073,7872954,207414,69662,103354,273203,4673955,36122,199917,197522,87014,43302,8854,58352,2395,18108712,131923,
2022:Q2,RemainingTop1,23384127,4555753,4188426,367327,18828374,2013618,481327,580899,580899,0,269559,261377,8182,9000534,351133,194548,987424,856133,4013106,80093,830395,823185,454980,97975,93729,176501,7210,22553732,1175518,
2022:Q2,Next9,53915690,15109194,13500772,1608422,38806496,5143574,1140808,1157492,1157492,0,449337,428992,20345,12834277,597832,1085607,4097920,6737682,5237202,324766,3472318,3459787,2857022,447033,35094,120639,12530,50443373,11773292,
2022:Q2,Next40,51218628,23100064,19958299,3141765,28118563,5290160,666848,587849,587849,0,180890,158963,21927,4194516,649879,1012684,3450315,9047717,2317292,720413,7964914,7951099,6081726,1603158,85141,181073,13815,43253714,52447977,
2022:Q2,Bottom50,9370575,6561169,4823243,1737926,2809406,812721,22785,24633,24633,0,4095,3806,289,334024,155323,55801,472017,457493,164948,305566,5656172,5652733,2824974,2467658,113305,246795,3439,3714403,65541132,
2022:Q3,TopPt1,17926788,2314885,1744742,570142,15611904,1507251,399432,577150,577150,0,330843,303594,27248,7443771,209642,78442,96202,295272,4636851,37049,208598,206182,91659,46620,9547,58356,2416,17718190,132240,46369052
2022:Q3,RemainingTop1,22715409,4387314,4015587,371726,18328095,1975467,486971,680330,680330,0,266282,258463,7819,8465626,346549,202139,959299,841296,4023620,80516,836460,829364,445782,103449,99398,180735,7095,21878949,1177861,11146846
2022:Q3,Next9,52553523,14761883,13115866,1646017,37791640,5072766,1171161,1376878,1376878,0,418536,399209,19327,12245795,600056,970232,3950606,6459944,5196880,328785,3557193,3544587,2922079,471189,36448,114872,12606,48996329,11796660,2148339
2022:Q3,Next40,50369864,22491724,19282099,3209625,27878140,5233301,687363,698795,698795,0,172270,151287,20982,4054170,649380,1025586,3267742,9016485,2338028,735021,8103453,8089618,6187564,1640883,84856,176314,13836,42266410,52539904,241362
2022:Q3,Bottom50,9313854,6537144,4763162,1773982,2776711,803500,23865,27071,27071,0,3882,3660,222,321613,155764,57837,446995,462419,162307,311457,5720998,5717548,2863105,2492146,112761,249535,3450,3592857,65659790,
2022:Q4,TopPt1,18340505,2290912,1711593,579318,16049594,1460487,434720,748582,748582,0,316893,290340,26553,7871271,212496,78280,101539,297858,4489521,37948,211980,209785,94293,48473,9351,57669,2195,18128525,132549,
2022:Q4,RemainingTop1,23150835,4302722,3928976,373746,18848113,1923695,517664,844440,844440,0,270486,262919,7567,8894506,352018,202846,999552,826026,3934748,82132,837907,831773,445370,105645,105020,175738,6134,22312927,1180611,
2022:Q4,Next9,53064571,14483387,12826900,1656487,38581184,4976575,1228924,1723545,1723545,0,389363,370744,18619,12853459,608496,983268,4114403,6321571,5045816,335764,3594613,3582723,2969952,487413,38538,86820,11889,49469958,11824199,
2022:Q4,Next40,50272121,22075278,18836878,3238400,28196844,5115102,716036,870184,870184,0,162651,142271,20380,4228994,656662,1030289,3442029,8929777,2293393,751727,8201061,8187613,6250352,1687241,90662,159358,13448,42071061,52662556,
2022:Q4,Bottom50,9250289,6442869,4651506,1791363,2807420,783496,25674,29279,29279,0,3640,3446,194,340841,157416,57939,469040,459003,162212,318881,5770724,5767429,2894125,2529668,115880,227755,3295,3479565,65813070,
2023:Q1,TopPt1,18990446,2305579,1720837,584741,16684867,1411334,514735,873262,873262,0,309969,283329,26640,8410096,217054,76115,107695,298155,4427942,38510,216712,214430,97778,49142,9744,57766,2282,18773734,132986,
2023:Q1,RemainingTop1,23874903,4326494,3948463,378031,19548409,1869488,585837,955674,955674,0,273290,265699,7591,9434134,360780,205172,1045785,834938,3900142,83170,823267,816766,439985,105498,95621,175662,6501,23051636,1184505,
2023:Q1,Next9,54460610,14566852,12888312,1678541,39893758,4876824,1354613,1962342,1962342,0,374071,355392,18679,13617803,621985,1062304,4302495,6397522,4983593,340206,3631374,3619180,3013189,487444,35041,83506,12193,50829237,11863197,
2023:Q1,Next40,51009791,22249325,18970117,3279208,28760467,4991843,777343,987094,987094,0,157883,137437,20446,4448396,668235,1049932,3642942,8997877,2276669,762253,8219843,8206202,6282071,1685567,80866,157698,13641,42789948,52836248,
2023:Q1,Bottom50,9347726,6496642,4681816,1814826,2851083,762579,29741,29636,29636,0,3526,3331,195,365088,160037,57893,494424,462128,162502,323528,5743381,5740017,2879031,2524334,110955,225697,3364,3604345,66030134,
2023:Q2,TopPt1,19786215,2397851,1801432,596418,17388364,1387705,562324,881982,881982,0,310376,283970,26405,8955937,220016,74204,113768,297546,4545534,38972,220563,218280,100016,50476,9850,57937,2283,19565652,133116,
2023:Q2,RemainingTop1,24799543,4550856,4170088,380768,20248687,1843244,625605,963366,963366,0,273381,265875,7507,9976908,366553,206730,1090484,843941,3974476,83997,820849,814349,438621,107026,92062,176640,6499,23978694,1185658,
2023:Q2,Next9,56429549,15269660,13576165,1693495,41159889,4827678,1426485,1978900,1978900,0,374937,356495,18442,14385624,630780,1125465,4484165,6476678,5105392,343785,3682854,3670655,3050321,498602,33719,88013,12199,52746695,11874746,
2023:Q2,Next40,53036142,23748552,20430073,3318478,29287590,4931728,811784,995187,995187,0,158057,137813,20244,4666727,675594,1064275,3840657,9057865,2314882,770833,8291514,8277862,6325558,1714551,77215,160539,13651,44744628,52887682,
