Date,Silent_wealth_share_pct,Silent_household_share_pct,Silent_concentration_ratio,BabyBoom_wealth_share_pct,BabyBoom_household_share_pct,BabyBoom_concentration_ratio,GenX_wealth_share_pct,GenX_household_share_pct,GenX_concentration_ratio,Millennial_wealth_share_pct,Millennial_household_share_pct,Millennial_concentration_ratio
2008-09-30,39.65316240143935,24.856590961500448,1.5952775850420047,51.881097098438254,37.63605602667297,1.3784945229561172,8.087844487183556,28.772352435321636,0.28109778320575285,0.3778960129388334,8.735000576504952,0.04326227681716275
2008-12-31,39.7604425853555,24.566886532510356,1.6184567194845343,52.652227020744235,37.52378846967838,1.4031692738938288,7.14239256395355,28.833723968054088,0.2477096809231739,0.4449378299467214,9.075601029757179,0.04902571504497106
2009-03-31,39.48798533958797,24.278011564439936,1.626491742735065,52.9810341364224,37.41184058712545,1.416156845131399,7.017228284873965,28.89049002773595,0.2428905940375938,0.5137522391156676,9.41965782069867,0.05454043542715034
2009-06-30,38.643225834573094,23.989415135349322,1.6108448503869868,53.369760001571876,37.30185996642911,1.4307533203331826,7.521814629302832,28.941519870160015,0.2598970151895221,0.46519953455220014,9.76720502806155,0.04762872625440587
2009-09-30,37.711879962094905,23.700620227565008,1.5911769227977461,53.507468841022664,37.195516595800676,1.4385461942223323,8.267833798190201,28.985676362069974,0.2852386018153887,0.5128173986922308,10.118186814564337,0.05068273674825516
2009-12-31,36.996459815656564,23.41122317694629,1.5802873491927603,53.839679128611785,37.094500559011394,1.4514194373088134,8.559025778077785,29.02181790142772,0.29491694170049654,0.6048352776538684,10.472458362614598,0.0577548515077469
2010-03-31,36.28299802350994,23.120896076928013,1.5692730032083915,54.18559863390344,37.00051434201663,1.464455281162726,8.853216542221464,29.048807074775162,0.3047703996736323,0.6781868003651538,10.829782506280194,0.06262238414962379
2010-06-30,35.84360394837282,22.82938546749149,1.5700643365724087,54.979641060172426,36.915266464384125,1.489346991798551,8.539124791039733,29.065518826546427,0.2937888307447204,0.6376302004150297,11.18982924157796,0.056983014365026424
2010-09-30,35.00059159947184,22.536515922166796,1.5530613392217139,55.24472229329993,36.840460431834764,1.4995665538849123,9.023884242490904,29.07084667596367,0.3104100937642117,0.7308018647373353,11.55217697003477,0.06326096515253919
2010-12-31,34.45946070511782,22.242384646723952,1.5492700648980686,55.049876462080725,36.777188836610556,1.496848405315859,9.72170475226825,29.064047410604175,0.33449246125029486,0.7689580805331964,11.916379106061314,0.06452950797294313
2011-03-31,33.9397265188388,21.94790431702775,1.546376639363581,54.979547553904226,36.72413647264538,1.4970957205448987,10.339220884935648,29.045729867043452,0.3559635420512182,0.7415050423213269,12.28222934328342,0.0603721866443425
2011-06-30,33.53973775009903,21.65411948914257,1.548884856154781,54.92694596822534,36.67937560670429,1.4974885766099504,10.757956626660011,29.016848930435536,0.37074861755151084,0.775359655015623,12.649655973717602,0.061294920322465724
2011-09-30,33.434009134291394,21.361994935737382,1.5651164245132476,55.386584930301495,36.640975850689,1.5116023425795304,10.570292957370913,28.978363028521326,0.3647650126740193,0.6091129780361932,13.018666185052286,0.04678766391103582
2011-12-31,32.89718299349727,21.072417521627575,1.56114897399567,55.213824899711284,36.60700954138501,1.5082855876902719,11.208365624569423,28.93122613336889,0.3874141238570543,0.6806264822220213,13.389346803618519,0.05083343438666325
2012-03-31,32.29221003369682,20.78619243827599,1.553541377507575,55.00459030947478,36.575563191907676,1.503861745637987,11.98367451122687,28.87638083676915,0.4149991849382905,0.7195251456015378,13.761863533047189,0.0522839907454175
2012-06-30,31.900497160352902,20.504046904952133,1.5558146793279282,55.13240402213386,36.544741304323466,1.508627563211437,12.296785552571613,28.81475271511161,0.42675311754879947,0.670313264941617,14.136459075612787,0.047417338483156206
2012-09-30,31.399396032884063,20.226633779771365,1.552378728698127,54.8579435046281,36.51266686797929,1.5024359547052744,12.954325175085355,28.74724439576192,0.4506284149097488,0.7883352874024734,14.513454956487418,0.054317548079762544
2012-12-31,30.852704083840297,19.954531611505075,1.546150252208963,55.03029380682558,36.47748794680625,1.5086097454702525,13.405667358498363,28.674731879955072,0.467508028135026,0.7113347508357616,14.893248561733602,0.04776222916627136
2013-03-31,30.12179687543655,19.6882519710111,1.5299375952617715,54.54887453909644,36.43737041759115,1.4970584845705952,14.225849304261883,28.598063111655,0.49744100671154223,1.1034792812051224,15.276314499742755,0.07223465327476103
2013-06-30,29.42778702546855,19.428243088735286,1.5146911067080024,54.57750937291226,36.390496522648476,1.499773693358228,14.791848909511545,28.518055156866968,0.5186836489426511,1.202854692107646,15.66320523174927,0.07679492634556452
2013-09-30,28.788063157941057,19.174892582135573,1.5013415608263518,54.51539173369727,36.33506276101182,1.50035221054285,15.40855487322844,28.43549396025701,0.541877517400059,1.287990235133233,16.054550696595598,0.08022586614064224
2013-12-31,28.225234342851664,18.92819549598564,1.4911740714447805,54.82301100030804,36.26969741036971,1.5115375896307819,15.535254860292527,28.35110037677519,0.5479595025884351,1.4164997965477715,16.45100671686946,0.0861041406721475
2014-03-31,27.80788394379332,18.686772736583727,1.4881052140882993,55.11018391113072,36.19473992062468,1.5226020143255,15.55575211519493,28.265427274021366,0.5503455498616203,1.5261800298810313,16.85306006877023,0.09055803656151075
2014-06-30,27.41173312362799,18.448941832679573,1.4858160089741383,55.333332007287794,36.11094251534077,1.5323148096669288,15.654001343033933,28.178992163471754,0.5555202702858235,1.6009335260502835,17.26112348850791,0.09274793307145686
2014-09-30,27.06574816633807,18.21306045442575,1.486062610622979,55.756905562007375,36.01904611244114,1.54798395793021,15.493415619776199,28.0923090381562,0.5515180542379897,1.6839306518783583,17.67558439497691,0.09526873987583132
2014-12-31,26.713150253560038,17.977524182837175,1.4859193057886475,56.00500011700875,35.91977978289183,1.5591688049179877,15.478902175340309,28.00589327264501,0.5527016055031337,1.802947454090903,18.09680276162598,0.09962795516089881
2015-03-31,26.291750526735385,17.74076098429549,1.4819967728559906,56.183063181844474,35.81386856114215,1.5687515881153031,15.551803924054655,27.92026193885593,0.557007808813269,1.9733823673654873,18.525108515706425,0.10652473995995028
2015-06-30,25.931979983368457,17.501229602017652,1.481723317336449,56.395020498143424,35.70202970601793,1.5796026433936188,15.566811750124412,27.83593458784928,0.5592343846403315,2.106187768363703,18.960806104115136,0.11108113003205013
2015-09-30,25.68399012617637,17.257416530183576,1.488287084063512,56.93878428399478,35.58497899792322,1.6000791875503928,15.283523910704735,27.753432498794915,0.5506895016091564,2.0937016791241185,19.404171973098283,0.10789956314687388
2015-12-31,25.231749405162734,17.007838938366042,1.483536473775355,57.14485402849409,35.46343216539354,1.6113740419140266,15.41689708578369,27.673278837976138,0.5571040994472627,2.2064994805594917,19.855450058264278,0.11112815242589265
2016-03-31,24.841718150664814,16.751037033000546,1.4829958349280192,57.339256857750975,35.33810446587821,1.6225900546849266,15.464819011185483,27.59600103759067,0.5604007258196448,2.3542059803987327,20.314857463530565,0.11588592165241754
2016-06-30,24.478955922601298,16.485579418691458,1.4848708256409173,57.422413914037975,35.20971423991486,1.6308685018790094,15.55979974845594,27.52212830826442,0.5653559773494552,2.5388304149047842,20.782578033129266,0.12216147635089661
2016-09-30,24.04177336782279,16.21006294372302,1.4831388040434734,57.57364401762385,35.07898096727411,1.6412575972869754,15.781586268154324,27.452192597048032,0.5748752567709778,2.6029963463990424,21.258763491954834,0.12244345008043954
2016-12-31,23.423944887033127,15.923624598515525,1.4710184067776138,57.37484958488335,34.9465504399087,1.6417886418729817,16.513446583353105,27.386613436148348,0.6029751222017304,2.6877589447304238,21.74321152542743,0.12361370543570553
2017-03-31,22.73273235122371,15.627478746998612,1.454664102844467,57.01590056591998,34.8127551037195,1.63778765558915,17.412507686996072,27.325357325537343,0.637228910844761,2.838859395860246,22.23440882374454,0.12767865421402952
2017-06-30,22.10727386527302,15.323344578197737,1.4427185757297103,56.75284804181659,34.677846801292915,1.6365735844850853,18.203137958105913,27.268276412737247,0.6675573359525969,2.9367401348044777,22.7305322077721,0.12919803671822244
2017-09-30,21.460055849565876,15.012928506514362,1.4294383564308588,56.50607952451089,34.542077472492345,1.6358622196221295,19.001298561589287,27.21522655599504,0.6981863084069617,3.0325660643339485,23.229767464998254,0.1305465527755844
2017-12-31,20.842804066697855,14.69792569629386,1.4180779313609846,56.191504556810536,34.40569514333266,1.633203582218558,19.81683805802366,27.166062197122397,0.7294703926623118,3.14885331846795,23.730316963251084,0.132693268418803
